"id","type","value","key","project_id","properties"
"5ff24374287bac7b5a95e0732e617705","0",印尼,国家,"86738447","{""context"": ""\u5370\u5c3c\u8ba1\u5212\u7531\u56fd\u8425\u4f01\u4e1a\u7edf\u7b79\u7164\u70ad\u51fa\u53e3\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a10294001a14c7e1309dda2"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u5370\u5c3c"", ""event_time_norm"": ""2026-05-22"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""entity"", ""mention_count"": 2, ""evidence_sentence"": ""\u5370\u5c3c\u8ba1\u5212\u7531\u56fd\u8425\u4f01\u4e1a\u7edf\u7b79\u7164\u70ad\u51fa\u53e3\u3002""}"
"98ad63828fea7a1f96b03fd29b5acfea","0",国营企业,实施主体,"86738447","{""context"": ""\u5370\u5c3c\u8ba1\u5212\u7531\u56fd\u8425\u4f01\u4e1a\u7edf\u7b79\u7164\u70ad\u51fa\u53e3\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a10294001a14c7e1309dda2"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u56fd\u8425\u4f01\u4e1a"", ""event_time_norm"": ""2026-05-22"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""subject"", ""mention_count"": 1, ""evidence_sentence"": ""\u5370\u5c3c\u8ba1\u5212\u7531\u56fd\u8425\u4f01\u4e1a\u7edf\u7b79\u7164\u70ad\u51fa\u53e3\u3002""}"
"11b75433548352dd3a5ce439a01af899","0",矿企,受影响方,"86738447","{""context"": ""\u5370\u5c3c\u8ba1\u5212\u7531\u56fd\u8425\u4f01\u4e1a\u7edf\u7b79\u7164\u70ad\u51fa\u53e3\uff0c\u6b64\u4e3e\u5f15\u53d1\u672c\u56fd\u8d38\u6613\u5546\u4e0e\u77ff\u4f01\u5bf9\u53ef\u884c\u6027\u7684\u62c5\u5fe7\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a10294001a14c7e1309dda2"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u77ff\u4f01"", ""event_time_norm"": ""2026-05-22"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""entity"", ""mention_count"": 2, ""evidence_sentence"": ""\u5370\u5c3c\u8ba1\u5212\u7531\u56fd\u8425\u4f01\u4e1a\u7edf\u7b79\u7164\u70ad\u51fa\u53e3\uff0c\u6b64\u4e3e\u5f15\u53d1\u672c\u56fd\u8d38\u6613\u5546\u4e0e\u77ff\u4f01\u5bf9\u53ef\u884c\u6027\u7684\u62c5\u5fe7\u3002""}"
"582935bf1f6f3de436895503b3deafd2","0",贸易商,受影响方,"86738447","{""context"": ""\u5370\u5c3c\u8ba1\u5212\u7531\u56fd\u8425\u4f01\u4e1a\u7edf\u7b79\u7164\u70ad\u51fa\u53e3\uff0c\u6b64\u4e3e\u5f15\u53d1\u672c\u56fd\u8d38\u6613\u5546\u4e0e\u77ff\u4f01\u5bf9\u53ef\u884c\u6027\u7684\u62c5\u5fe7\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a10294001a14c7e1309dda2"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u8d38\u6613\u5546"", ""event_time_norm"": ""2026-05-22"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""entity"", ""mention_count"": 2, ""evidence_sentence"": ""\u5370\u5c3c\u8ba1\u5212\u7531\u56fd\u8425\u4f01\u4e1a\u7edf\u7b79\u7164\u70ad\u51fa\u53e3\uff0c\u6b64\u4e3e\u5f15\u53d1\u672c\u56fd\u8d38\u6613\u5546\u4e0e\u77ff\u4f01\u5bf9\u53ef\u884c\u6027\u7684\u62c5\u5fe7\u3002""}"
"6d6f495648007d77d0caa686a20bb0e5","0",美国天然气期货,实体,"86738447","{""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""A+B"", ""confidence"": 0.9, ""context"": ""\u7f8e\u56fd\u5929\u7136\u6c14\u671f\u8d27\u5728\u9635\u4ea1\u5c06\u58eb\u7eaa\u5ff5\u65e5\u5468\u672b\u524d\u56de\u843d\u81f33\u7f8e\u5143\u4e0b\u65b9\u3002"", ""sample_id"": ""6a10618601a14c7e130a9362"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u7f8e\u56fd\u5929\u7136\u6c14\u671f\u8d27"", ""event_time_norm"": ""2026-05-22"", ""amount_raw"": ""3\u7f8e\u5143"", ""amount_value"": 3.0, ""amount_currency"": ""\u7f8e\u5143"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""entity"", ""mention_count"": 2, ""evidence_sentence"": ""\u7f8e\u56fd\u5929\u7136\u6c14\u671f\u8d27\u5728\u9635\u4ea1\u5c06\u58eb\u7eaa\u5ff5\u65e5\u5468\u672b\u524d\u56de\u843d\u81f33\u7f8e\u5143\u4e0b\u65b9\u3002""}"
"0cd665923ca597ef7a950b0963c28cf4","1",天然气期货价格下跌,价格变动,"86738447","{""context"": ""\u5728\u9635\u4ea1\u5c06\u58eb\u7eaa\u5ff5\u65e5\u5468\u672b\u5230\u6765\u524d\uff0c\u7f8e\u56fd\u5929\u7136\u6c14\u671f\u8d27\u56de\u843d\u81f3\u5173\u952e\u76843\u7f8e\u5143\u6c34\u5e73\u4e0b\u65b9\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a10618601a14c7e130a9362"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u5929\u7136\u6c14\u671f\u8d27\u4ef7\u683c\u4e0b\u8dcc"", ""event_time_norm"": ""2026-05-22"", ""amount_raw"": ""3\u7f8e\u5143"", ""amount_value"": 3.0, ""amount_currency"": ""\u7f8e\u5143"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""event"", ""mention_count"": 0, ""evidence_sentence"": ""\u5728\u9635\u4ea1\u5c06\u58eb\u7eaa\u5ff5\u65e5\u5468\u672b\u5230\u6765\u524d\uff0c\u7f8e\u56fd\u5929\u7136\u6c14\u671f\u8d27\u56de\u843d\u81f3\u5173\u952e\u76843\u7f8e\u5143\u6c34\u5e73\u4e0b\u65b9\u3002""}"
"7101ac075a051a33cb47d169ecdd8195","0",EBW Analytics,分析机构,"86738447","{""context"": ""EBW Analytics\u7684Eli Rubin\u5728\u4e00\u4efd\u62a5\u544a\u4e2d\u63d0\u53ca\u5929\u7136\u6c14\u671f\u8d27\u4e0b\u8dcc\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a10618601a14c7e130a9362"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""EBW Analytics"", ""event_time_norm"": ""2026-05-22"", ""polarity"": ""negative"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""EBW Analytics\u7684Eli Rubin\u5728\u4e00\u4efd\u62a5\u544a\u4e2d\u63d0\u53ca\u5929\u7136\u6c14\u671f\u8d27\u4e0b\u8dcc\u3002""}"
"86d089d561bf1b14f22f3ad6ad601034","0",Eli Rubin,分析师,"86738447","{""context"": ""EBW Analytics\u7684Eli Rubin\u5728\u4e00\u4efd\u62a5\u544a\u4e2d\u63d0\u53ca\u5929\u7136\u6c14\u671f\u8d27\u4e0b\u8dcc\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a10618601a14c7e130a9362"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""Eli Rubin"", ""event_time_norm"": ""2026-05-22"", ""polarity"": ""negative"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""EBW Analytics\u7684Eli Rubin\u5728\u4e00\u4efd\u62a5\u544a\u4e2d\u63d0\u53ca\u5929\u7136\u6c14\u671f\u8d27\u4e0b\u8dcc\u3002""}"
"6bbed11dc679214116213087623320e1","0","6月原油期货",实体,"86738447","{""project_id"": ""86738447"", ""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.55, ""context"": ""\u3010\u80fd\u6e90\u5927\u5b97\u5546\u54c1\u3011WTI 6\u6708\u539f\u6cb9\u671f\u8d27\u6536\u6da80.25\u7f8e\u5143\uff0c\u6da8\u5e450.26%\uff0c\u62a596.60\u7f8e\u5143/\u6876\u3002NY"", ""sample_id"": ""6a10a7cf01a14c7e130ae404"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""6\u6708\u539f\u6cb9\u671f\u8d27"", ""event_time_norm"": ""2026-05-23"", ""amount_raw"": ""0.25\u7f8e\u5143"", ""amount_value"": 0.25, ""amount_currency"": ""\u7f8e\u5143"", ""percent_value"": 0.26, ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""\u3010\u80fd\u6e90\u5927\u5b97\u5546\u54c1\u3011WTI 6\u6708\u539f\u6cb9\u671f\u8d27\u6536\u6da80.25\u7f8e\u5143\uff0c\u6da8\u5e450.26%\uff0c\u62a596.60\u7f8e\u5143/\u6876\u3002""}"
"62be752b67ac4c20e2831ddedeeea8b5","0","6月天然气期货",实体,"86738447","{""project_id"": ""86738447"", ""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.55, ""context"": ""25\u7f8e\u5143\uff0c\u6da8\u5e450.26%\uff0c\u62a596.60\u7f8e\u5143/\u6876\u3002NYMEX 6\u6708\u5929\u7136\u6c14\u671f\u8d27\u6536\u62a52.9070\u7f8e\u5143/\u767e\u4e07\u82f1\u70ed\u5355\u4f4d\u3002NYMEX 6\u6708\u6c7d\u6cb9\u671f."", ""sample_id"": ""6a10a7cf01a14c7e130ae404"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""6\u6708\u5929\u7136\u6c14\u671f\u8d27"", ""event_time_norm"": ""2026-05-23"", ""amount_raw"": ""25\u7f8e\u5143"", ""amount_value"": 25.0, ""amount_currency"": ""\u7f8e\u5143"", ""percent_value"": 0.26, ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""NYMEX 6\u6708\u5929\u7136\u6c14\u671f\u8d27\u6536\u62a52.9070\u7f8e\u5143/\u767e\u4e07\u82f1\u70ed\u5355\u4f4d\u3002""}"
"63f5ba8316106230d81523ab8afd0aed","1",原油期货价格上涨,价格变动,"86738447","{""context"": ""WTI 6\u6708\u539f\u6cb9\u671f\u8d27\u6536\u6da80.25\u7f8e\u5143\uff0c\u6da8\u5e450.26%\uff0c\u62a596.60\u7f8e\u5143/\u6876\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a10a7cf01a14c7e130ae404"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u539f\u6cb9\u671f\u8d27\u4ef7\u683c\u4e0a\u6da8"", ""event_time_norm"": ""2026-05-23"", ""amount_raw"": ""0.25\u7f8e\u5143"", ""amount_value"": 0.25, ""amount_currency"": ""\u7f8e\u5143"", ""percent_value"": 0.26, ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""event"", ""mention_count"": 0, ""evidence_sentence"": ""WTI 6\u6708\u539f\u6cb9\u671f\u8d27\u6536\u6da80.25\u7f8e\u5143\uff0c\u6da8\u5e450.26%\uff0c\u62a596.60\u7f8e\u5143/\u6876\u3002""}"
"86104b3528ebdb16067ddbbfc96e264d","0",WTI 6月原油期货,期货品种,"86738447","{""context"": ""WTI 6\u6708\u539f\u6cb9\u671f\u8d27\u6536\u6da80.25\u7f8e\u5143\uff0c\u6da8\u5e450.26%\uff0c\u62a596.60\u7f8e\u5143/\u6876\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a10a7cf01a14c7e130ae404"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""WTI 6\u6708\u539f\u6cb9\u671f\u8d27"", ""event_time_norm"": ""2026-05-23"", ""amount_raw"": ""0.25\u7f8e\u5143"", ""amount_value"": 0.25, ""amount_currency"": ""\u7f8e\u5143"", ""percent_value"": 0.26, ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""WTI 6\u6708\u539f\u6cb9\u671f\u8d27\u6536\u6da80.25\u7f8e\u5143\uff0c\u6da8\u5e450.26%\uff0c\u62a596.60\u7f8e\u5143/\u6876\u3002""}"
"64b28a03eac5470efcc2bb342d5185f7","0",NYMEX 6月天然气期货,期货品种,"86738447","{""context"": ""NYMEX 6\u6708\u5929\u7136\u6c14\u671f\u8d27\u6536\u62a52.9070\u7f8e\u5143/\u767e\u4e07\u82f1\u70ed\u5355\u4f4d\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a10a7cf01a14c7e130ae404"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""NYMEX 6\u6708\u5929\u7136\u6c14\u671f\u8d27"", ""event_time_norm"": ""2026-05-23"", ""amount_raw"": ""2.9070\u7f8e\u5143"", ""amount_value"": 2.907, ""amount_currency"": ""\u7f8e\u5143"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""NYMEX 6\u6708\u5929\u7136\u6c14\u671f\u8d27\u6536\u62a52.9070\u7f8e\u5143/\u767e\u4e07\u82f1\u70ed\u5355\u4f4d\u3002""}"
e4d871fc57d13011328ecc1f24014d9b,"0",新奥股份成功发行中信证券,实体,"86738447","{""project_id"": ""86738447"", ""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.55, ""context"": ""41.1\u4ebf\u5143\u821f\u5c71\u7ba1\u9053\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212\u3011\u636e\u65b0\u5965\u80a1\u4efd\u6d88\u606f\uff0c\u8fd1\u65e5\uff0c\u65b0\u5965\u80a1\u4efd\u6210\u529f\u53d1\u884c\u4e2d\u4fe1\u8bc1\u5238\u2014\u65b0\u5965\u821f\u5c71\u5929\u7136\u6c14\u7ba1\u9053\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212(\u53ef\u6301\u7eed\u6302\u94a9)\uff0c\u6b64\u6b21\u53d1."", ""sample_id"": ""6a110a4201a14c7e130b5b04"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u65b0\u5965\u80a1\u4efd\u6210\u529f\u53d1\u884c\u4e2d\u4fe1\u8bc1\u5238"", ""aliases"": [""\u65b0\u5965\u821f\u5c71\u5929\u7136\u6c14\u7ba1\u9053\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212""], ""event_time_norm"": ""2026-05-23"", ""amount_raw"": ""41.1\u4ebf\u5143"", ""amount_value"": 4110000000.0, ""amount_currency"": ""\u5143"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""41.1\u4ebf\u5143\u821f\u5c71\u7ba1\u9053\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212\u3011\u636e\u65b0\u5965\u80a1\u4efd\u6d88\u606f\uff0c\u8fd1\u65e5\uff0c\u65b0\u5965\u80a1\u4efd\u6210\u529f\u53d1\u884c\u4e2d\u4fe1\u8bc1\u5238\u2014\u65b0\u5965\u821f\u5c71\u5929\u7136\u6c14\u7ba1\u9053\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212(\u53ef\u6301\u7eed\u6302\u94a9)\uff0c\u6b64\u6b21\u53d1.""}"
d53b16d7fbe6dc86ee7d06d4fe12ffec,"1",资产支持专项计划发行,融资事件,"86738447","{""context"": ""\u65b0\u5965\u80a1\u4efd\u6210\u529f\u53d1\u884c\u4e2d\u4fe1\u8bc1\u5238\u2014\u65b0\u5965\u821f\u5c71\u5929\u7136\u6c14\u7ba1\u9053\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212(\u53ef\u6301\u7eed\u6302\u94a9)\uff0c\u53d1\u884c\u91d1\u989d41.1\u4ebf\u5143\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a110a4201a14c7e130b5b04"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212\u53d1\u884c"", ""aliases"": [""\u65b0\u5965\u821f\u5c71\u5929\u7136\u6c14\u7ba1\u9053\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212""], ""event_time_norm"": ""2026-05-23"", ""amount_raw"": ""41.1\u4ebf\u5143"", ""amount_value"": 4110000000.0, ""amount_currency"": ""\u5143"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""event"", ""mention_count"": 0, ""evidence_sentence"": ""\u65b0\u5965\u80a1\u4efd\u6210\u529f\u53d1\u884c\u4e2d\u4fe1\u8bc1\u5238\u2014\u65b0\u5965\u821f\u5c71\u5929\u7136\u6c14\u7ba1\u9053\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212(\u53ef\u6301\u7eed\u6302\u94a9)\uff0c\u53d1\u884c\u91d1\u989d41.1\u4ebf\u5143\u3002""}"
"5d62d344a82b23789f927252165ca632","0",新奥股份,发行人,"86738447","{""context"": ""\u65b0\u5965\u80a1\u4efd\u6210\u529f\u53d1\u884c41.1\u4ebf\u5143\u821f\u5c71\u7ba1\u9053\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a110a4201a14c7e130b5b04"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u65b0\u5965\u80a1\u4efd"", ""event_time_norm"": ""2026-05-23"", ""amount_raw"": ""41.1\u4ebf\u5143"", ""amount_value"": 4110000000.0, ""amount_currency"": ""\u5143"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""entity"", ""mention_count"": 3, ""evidence_sentence"": ""\u65b0\u5965\u80a1\u4efd\u6210\u529f\u53d1\u884c41.1\u4ebf\u5143\u821f\u5c71\u7ba1\u9053\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212\u3002""}"
"090b62cdc0bb310e314df9d0556e4ddc","0",中信证券,计划管理人,"86738447","{""context"": ""\u65b0\u5965\u80a1\u4efd\u6210\u529f\u53d1\u884c\u4e2d\u4fe1\u8bc1\u5238\u2014\u65b0\u5965\u821f\u5c71\u5929\u7136\u6c14\u7ba1\u9053\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a110a4201a14c7e130b5b04"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u4e2d\u4fe1\u8bc1\u5238"", ""event_time_norm"": ""2026-05-23"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""\u65b0\u5965\u80a1\u4efd\u6210\u529f\u53d1\u884c\u4e2d\u4fe1\u8bc1\u5238\u2014\u65b0\u5965\u821f\u5c71\u5929\u7136\u6c14\u7ba1\u9053\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212\u3002""}"
"48d5eebce760cfd35cd8ce3a96bebc06","0",新奥舟山天然气管道,基础资产,"86738447","{""context"": ""\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212\u7684\u57fa\u7840\u8d44\u4ea7\u4e3a\u65b0\u5965\u821f\u5c71\u5929\u7136\u6c14\u7ba1\u9053\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a110a4201a14c7e130b5b04"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u65b0\u5965\u821f\u5c71\u5929\u7136\u6c14\u7ba1\u9053"", ""event_time_norm"": ""2026-05-23"", ""polarity"": ""neutral"", ""certainty"": ""tentative"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""\u8d44\u4ea7\u652f\u6301\u4e13\u9879\u8ba1\u5212\u7684\u57fa\u7840\u8d44\u4ea7\u4e3a\u65b0\u5965\u821f\u5c71\u5929\u7136\u6c14\u7ba1\u9053\u3002""}"
fbb50abb287825124908c9310aee9840,"0",乌克兰石油天然气公司,实体,"86738447","{""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""A+B"", ""confidence"": 0.9, ""context"": ""\u4e4c\u514b\u5170\u77f3\u6cb9\u5929\u7136\u6c14\u516c\u53f8\uff08Naftogaz\uff09\u79f0\uff0c\u4fc4\u7f57\u65af\u88ad\u51fb\u4e86\u8be5\u516c\u53f8\u4f4d\u4e8e\u4e4c\u514b\u5170\u54c8\u5c14\u79d1\u592b\u5dde\u4e0e\u6ce2\u5c14\u5854\u74e6\u5dde\u7684\u6cb9\u6c14\u8bbe\u65bd\u3002"", ""sample_id"": ""6a11b30101a14c7e130c1f6d"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u4e4c\u514b\u5170\u77f3\u6cb9\u5929\u7136\u6c14\u516c\u53f8"", ""event_time_norm"": ""2026-05-23"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""\u4e4c\u514b\u5170\u77f3\u6cb9\u5929\u7136\u6c14\u516c\u53f8\uff08Naftogaz\uff09\u79f0\uff0c\u4fc4\u7f57\u65af\u88ad\u51fb\u4e86\u8be5\u516c\u53f8\u4f4d\u4e8e\u4e4c\u514b\u5170\u54c8\u5c14\u79d1\u592b\u5dde\u4e0e\u6ce2\u5c14\u5854\u74e6\u5dde\u7684\u6cb9\u6c14\u8bbe\u65bd\u3002""}"
"4f1c825f1b90ed288c3dc9dc42edcef2","0",俄罗斯袭击了该公司位于乌克兰哈尔科夫州与波尔塔瓦州的油气,实体,"86738447","{""project_id"": ""86738447"", ""source"": ""\u89c4\u5219\u62bd\u53d6"", ""channel"": ""A"", ""confidence"": 0.55, ""context"": ""\u3010\u80fd\u6e90\u5927\u5b97\u5546\u54c1\u3011\u4e4c\u514b\u5170\u77f3\u6cb9\u5929\u7136\u6c14\u516c\u53f8\uff08Naftogaz\uff09\u79f0\uff0c\u4fc4\u7f57\u65af\u88ad\u51fb\u4e86\u8be5\u516c\u53f8\u4f4d\u4e8e\u4e4c\u514b\u5170\u54c8\u5c14\u79d1\u592b\u5dde\u4e0e\u6ce2\u5c14\u5854\u74e6\u5dde\u7684\u6cb9\u6c14\u8bbe\u65bd\u3002"", ""sample_id"": ""6a11b30101a14c7e130c1f6d"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u4fc4\u7f57\u65af\u88ad\u51fb\u4e86\u8be5\u516c\u53f8\u4f4d\u4e8e\u4e4c\u514b\u5170\u54c8\u5c14\u79d1\u592b\u5dde\u4e0e\u6ce2\u5c14\u5854\u74e6\u5dde\u7684\u6cb9\u6c14"", ""aliases"": [""\u4e4c\u514b\u5170\u77f3\u6cb9\u5929\u7136\u6c14\u516c\u53f8""], ""event_time_norm"": ""2026-05-23"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""entity"", ""mention_count"": 1, ""evidence_sentence"": ""\u3010\u80fd\u6e90\u5927\u5b97\u5546\u54c1\u3011\u4e4c\u514b\u5170\u77f3\u6cb9\u5929\u7136\u6c14\u516c\u53f8\uff08Naftogaz\uff09\u79f0\uff0c\u4fc4\u7f57\u65af\u88ad\u51fb\u4e86\u8be5\u516c\u53f8\u4f4d\u4e8e\u4e4c\u514b\u5170\u54c8\u5c14\u79d1\u592b\u5dde\u4e0e\u6ce2\u5c14\u5854\u74e6\u5dde\u7684\u6cb9\u6c14\u8bbe\u65bd\u3002""}"
d8cadbeb72f9a5185bb2775bf3d0d0f5,"1",油气设施遭袭,外部袭击,"86738447","{""context"": ""\u4e4c\u514b\u5170\u77f3\u6cb9\u5929\u7136\u6c14\u516c\u53f8\u79f0\uff0c\u4fc4\u7f57\u65af\u88ad\u51fb\u4e86\u8be5\u516c\u53f8\u4f4d\u4e8e\u4e4c\u514b\u5170\u54c8\u5c14\u79d1\u592b\u5dde\u4e0e\u6ce2\u5c14\u5854\u74e6\u5dde\u7684\u6cb9\u6c14\u8bbe\u65bd\u3002"", ""project_id"": ""86738447"", ""source"": ""LLM\u62bd\u53d6"", ""channel"": ""B"", ""confidence"": 0.75, ""sample_id"": ""6a11b30101a14c7e130c1f6d"", ""normalized"": true, ""enriched_by"": ""PropertyEnrichmentAgent"", ""canonical_name"": ""\u6cb9\u6c14\u8bbe\u65bd\u906d\u88ad"", ""event_time_norm"": ""2026-05-23"", ""polarity"": ""neutral"", ""certainty"": ""unknown"", ""role"": ""event"", ""mention_count"": 0, ""evidence_sentence"": ""\u4e4c\u514b\u5170\u77f3\u6cb9\u5929\u7136\u6c14\u516c\u53f8\u79f0\uff0c\u4fc4\u7f57\u65af\u88ad\u51fb\u4e86\u8be5\u516c\u53f8\u4f4d\u4e8e\u4e4c\u514b\u5170\u54c8\u5c14\u79d1\u592b\u5dde\u4e0e\u6ce2\u5c14\u5854\u74e6\u5dde\u7684\u6cb9\u6c14\u8bbe\u65bd\u3002""}"
